data,value
2012-01-02,0.0025333333333332764
2012-01-03,-0.04039999999999999
2012-01-04,0.0019000000000000128
2012-01-05,0.011399999999999855
2012-01-06,0.014200000000000212
2012-01-07,-0.008333333333333304
2012-01-08,-0.008333333333333526
2012-01-09,-0.008333333333333304
2012-01-10,-0.033399999999999874
2012-01-11,0.0034999999999998366
2012-01-12,-0.02499999999999991
2012-01-13,0.006899999999999906
2012-01-14,0.0003333333333332966
2012-01-15,0.00033333333333351867
2012-01-16,0.0003333333333332966
2012-01-17,0.0020999999999999908
2012-01-18,-0.02310000000000012
2012-01-19,0.000600000000000156
2012-01-20,-0.010700000000000154
2012-01-21,0.00013333333333331865
2012-01-22,0.0001333333333335407
2012-01-23,0.00013333333333331865
2012-01-24,0.0032999999999998586
2012-01-25,0.0020000000000000018
2012-01-26,-0.010000000000000009
2012-01-27,-0.01309999999999989
2012-01-28,0.0041999999999999815
2012-01-29,0.0041999999999999815
2012-01-30,0.0041999999999999815
2012-01-31,-0.0027999999999999137
2012-02-01,-0.013000000000000123
2012-02-02,-0.014699999999999935
2012-02-03,-0.0034000000000000696
2012-02-04,0.0035000000000000586
2012-02-05,0.0035000000000000586
2012-02-06,0.0034999999999998366
2012-02-07,-0.0005999999999999339
2012-02-08,-0.0045999999999999375
2012-02-09,-0.0051000000000001044
2012-02-10,0.0045000000000001705
2012-02-11,-0.0014333333333333975
2012-02-12,-0.0014333333333336196
2012-02-13,-0.0014333333333331755
2012-02-14,0.0046000000000001595
2012-02-15,0.007800000000000029
2012-02-16,-0.012400000000000189
2012-02-17,-0.0014999999999998348
2012-02-18,0.0009333333333332305
2012-02-19,0.0009333333333334526
2012-02-20,0.0009333333333332305
2012-02-21,-0.00029999999999996696
2012-02-22,-0.01110000000000011
2012-02-23,0.007300000000000084
2012-02-24,-0.0042999999999999705
2012-02-25,-0.0005666666666666043
2012-02-26,-0.0005666666666668263
2012-02-27,-0.0005666666666666043
2012-02-28,-0.012699999999999934
2012-02-29,0.022399999999999975
2012-03-01,-0.0036000000000000476
2012-03-02,0.017300000000000093
2012-03-03,0.002766666666666806
2012-03-04,0.002766666666666806
2012-03-05,0.002766666666666362
2012-03-06,0.018999999999999906
2012-03-07,0.008099999999999996
2012-03-08,-0.00529999999999986
2012-03-09,0.030200000000000005
2012-03-10,0.0026999999999999247
2012-03-11,0.0027000000000001467
2012-03-12,0.0026999999999999247
2012-03-13,-0.006900000000000128
2012-03-14,0.012799999999999923
2012-03-15,-0.006299999999999972
2012-03-16,0.0012000000000000899
2012-03-17,0.0070666666666663325
2012-03-18,0.0070666666666667766
2012-03-19,0.0070666666666667766
2012-03-20,-0.007099999999999884
2012-03-21,0.008199999999999985
2012-03-22,-0.0026999999999999247
2012-03-23,-0.009300000000000086
2012-03-24,0.0022999999999999687
2012-03-25,0.0022999999999999687
2012-03-26,0.0022999999999999687
2012-03-27,0.0044000000000001815
2012-03-28,0.0010999999999998789
2012-03-29,-0.0005999999999999339
2012-03-30,0.0040000000000000036
2012-03-31,0.002166666666666872
2012-04-01,0.002166666666666206
2012-04-02,0.002166666666666872
2012-04-03,-0.007400000000000073
2012-04-04,0.0008000000000001339
2012-04-05,-0.0049000000000001265
2012-04-06,0.0
2012-04-07,-0.0013666666666671823
2012-04-08,-0.00136666666666585
2012-04-09,-0.0013666666666669602
2012-04-10,0.016400000000000192
2012-04-11,0.0020999999999999908
2012-04-12,-0.008600000000000163
2012-04-13,0.010000000000000009
2012-04-14,0.0035333333333331662
2012-04-15,0.0035333333333336103
2012-04-16,0.0035333333333333883
2012-04-17,0.013399999999999856
2012-04-18,0.017800000000000038
2012-04-19,0.0016000000000000458
2012-04-20,-0.008199999999999985
2012-04-21,0.0025999999999999357
2012-04-22,0.0025999999999999357
2012-04-23,0.0026000000000001577
2012-04-24,0.0019000000000000128
2012-04-25,-0.0033000000000000806
2012-04-26,0.006699999999999928
2012-04-27,0.000600000000000156
2012-04-28,0.0075666666666667215
2012-04-29,0.007566666666666277
2012-04-30,0.0075666666666669435
2012-05-01,-0.0040999999999999925
2012-05-02,0.01959999999999984
2012-05-03,-0.015799999999999814
2012-05-04,0.018999999999999906
2012-05-05,-0.0026999999999999247
2012-05-06,-0.0027000000000001467
2012-05-07,-0.0026999999999999247
2012-05-08,0.020299999999999985
2012-05-09,0.03180000000000005
2012-05-10,-0.01859999999999995
2012-05-11,0.01309999999999989
2012-05-12,0.009700000000000042
2012-05-13,0.009700000000000042
2012-05-14,0.009700000000000042
2012-05-15,0.006599999999999939
2012-05-16,-0.0011999999999998678
2012-05-17,0.008699999999999708
2012-05-18,0.014499999999999957
2012-05-19,0.006000000000000227
2012-05-20,0.005999999999999783
2012-05-21,0.006000000000000227
2012-05-22,0.04899999999999993
2012-05-23,-0.059800000000000075
2012-05-24,-0.0026999999999999247
2012-05-25,-0.04360000000000008
2012-05-26,-0.00046666666666661527
2012-05-27,-0.00046666666666661527
2012-05-28,-0.00046666666666661527
2012-05-29,0.006299999999999972
2012-05-30,0.026499999999999968
2012-05-31,0.006600000000000161
2012-06-01,0.01739999999999986
2012-06-02,0.005333333333332746
2012-06-03,0.005333333333334078
2012-06-04,0.00533333333333319
2012-06-05,-0.031200000000000117
2012-06-06,0.008000000000000007
2012-06-07,0.0
2012-06-08,-0.011499999999999844
2012-06-09,0.014633333333333276
2012-06-10,0.014633333333332832
2012-06-11,0.01463333333333372
2012-06-12,0.0032000000000000917
2012-06-13,0.0034999999999998366
2012-06-14,-0.01499999999999968
2012-06-15,-0.008500000000000174
